CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Tenure_Group,R_Score,F_Score,M_Score,RFM_Score
53159,0,26,Mobile Phone,1,13,Cash on Delivery,Male,4,4,Laptop & Accessory,5,Married,5,1,13,3,7,10,180.77,Loyal (12+ months),1,3,2,6
53160,1,1,Computer,3,18,UPI,Male,3,3,Laptop & Accessory,3,Divorced,10,0,13,2,2,3,172.07,New (< 3 months),2,2,2,6
53161,0,1,Computer,3,31,Credit Card,Male,3,4,Mobile Phone,2,Divorced,2,0,14,1,3,2,149.0,New (< 3 months),3,3,1,7
53162,0,12,Mobile Phone,1,17,Credit Card,Female,4,4,Laptop & Accessory,3,Divorced,5,0,20,2,2,5,223.24,Stable (6-12 months),2,2,3,7
53163,0,11,Mobile Phone,1,7,Debit Card,Female,4,4,Laptop & Accessory,4,Divorced,8,0,13,4,5,4,189.47,Stable (6-12 months),2,3,3,8
53164,0,23,Mobile Phone,1,25,Debit Card,Male,3,5,Others,3,Married,3,1,16,1,2,10,320.02,Loyal (12+ months),1,2,3,6
53165,0,1,Mobile Phone,1,30,Credit Card,Male,3,3,Mobile Phone,2,Divorced,3,1,12,1,2,5,152.25,New (< 3 months),2,2,2,6
53166,0,1,Mobile Phone,3,35,E wallet,Male,4,4,Laptop & Accessory,4,Divorced,3,0,21,2,2,5,187.72,New (< 3 months),2,2,3,7
53167,0,1,Mobile Phone,1,24,UPI,Male,4,5,Mobile Phone,4,Divorced,3,0,22,2,2,1,146.27,New (< 3 months),3,2,1,6
53168,0,24,Computer,2,10,Credit Card,Male,3,4,Others,4,Divorced,3,0,16,7,11,8,307.0,Loyal (12+ months),1,3,3,7
53169,0,1,Mobile Phone,3,20,Credit Card,Male,3,4,Mobile Phone,3,Divorced,3,0,12,2,2,7,145.96,New (< 3 months),1,2,1,4
53170,1,1,Computer,1,14,Debit Card,Female,3,4,Mobile Phone,3,Divorced,3,1,17,1,2,3,153.86,New (< 3 months),2,2,2,6
53171,1,1,Computer,3,19,Debit Card,Male,4,5,Mobile Phone,5,Divorced,3,0,19,2,2,1,145.33,New (< 3 months),3,2,1,6
53172,0,8,Mobile Phone,1,7,Debit Card,Male,3,5,Mobile Phone,2,Divorced,3,1,14,1,2,4,161.22,Stable (6-12 months),2,2,2,6
53173,1,1,Mobile Phone,3,20,Credit Card,Male,3,4,Laptop & Accessory,5,Married,4,0,18,1,2,3,167.33,New (< 3 months),2,2,2,6
53174,0,9,Mobile Phone,1,32,UPI,Male,3,5,Laptop & Accessory,2,Single,6,0,15,1,2,3,161.81,Stable (6-12 months),2,2,2,6
53175,0,5,Mobile Phone,3,13,Credit Card,Male,4,3,Laptop & Accessory,2,Married,6,0,23,4,6,8,179.6,Recent (3-6 months),1,3,2,6
53176,0,1,Mobile Phone,1,13,Credit Card,Female,4,5,Mobile Phone,3,Married,2,0,13,2,2,4,146.87,New (< 3 months),2,2,1,5
53177,0,11,Mobile Phone,3,9,E wallet,Male,4,4,Laptop & Accessory,3,Divorced,6,1,12,1,2,5,221.02,Stable (6-12 months),2,2,3,7
53178,0,1,Mobile Phone,1,7,Debit Card,Female,3,5,Mobile Phone,4,Single,3,0,14,2,2,1,153.36,New (< 3 months),3,2,2,7
53179,0,16,Mobile Phone,1,9,Debit Card,Female,3,4,Laptop & Accessory,2,Divorced,3,0,14,3,3,3,165.89,Loyal (12+ months),2,3,2,7
53180,0,17,Mobile Phone,1,13,UPI,Male,3,5,Grocery,2,Married,6,1,15,2,2,1,291.27,Loyal (12+ months),3,2,3,8
53181,0,12,Mobile Phone,1,7,Debit Card,Female,3,4,Mobile Phone,5,Single,5,0,18,2,2,1,151.19,Stable (6-12 months),3,2,2,7
53182,0,17,Computer,1,16,Credit Card,Male,4,4,Laptop & Accessory,3,Married,5,1,14,3,5,8,181.79,Loyal (12+ months),1,3,3,7
53183,0,22,Mobile Phone,1,7,Debit Card,Female,3,5,Grocery,5,Divorced,9,0,12,2,2,3,279.02,Loyal (12+ months),2,2,3,7
53184,0,18,Mobile Phone,2,7,Debit Card,Female,3,5,Laptop & Accessory,3,Single,6,0,12,2,2,3,184.85,Loyal (12+ months),2,2,3,7
53185,0,8,Mobile Phone,3,21,Cash on Delivery,Female,3,4,Mobile Phone,3,Married,3,1,19,2,2,7,150.79,Stable (6-12 months),1,2,2,5
53186,1,1,Mobile Phone,3,9,E wallet,Male,3,4,Mobile Phone,5,Married,2,0,12,1,2,3,155.41,New (< 3 months),2,2,2,6
53187,0,1,Mobile Phone,3,29,Cash on Delivery,Male,3,4,Mobile Phone,3,Single,3,0,12,2,2,3,159.47,New (< 3 months),2,2,2,6
53188,0,18,Mobile Phone,1,10,UPI,Male,3,4,Others,2,Divorced,6,1,16,2,2,2,320.13,Loyal (12+ months),3,2,3,8
53189,0,1,Mobile Phone,1,13,Credit Card,Male,4,4,Mobile Phone,3,Divorced,2,0,21,3,3,3,152.73,New (< 3 months),2,3,2,7
53190,0,7,Mobile Phone,3,15,E wallet,Male,3,4,Laptop & Accessory,3,Married,2,0,13,2,2,3,196.04,Stable (6-12 months),2,2,3,7
53191,0,6,Mobile Phone,1,16,Debit Card,Female,4,4,Laptop & Accessory,2,Divorced,3,1,13,2,2,6,188.22,Recent (3-6 months),1,2,3,6
53192,0,4,Computer,1,10,Credit Card,Female,4,4,Mobile Phone,3,Married,3,0,21,2,2,1,145.83,Recent (3-6 months),3,2,1,6
53193,0,27,Mobile Phone,3,7,Credit Card,Female,3,4,Laptop & Accessory,5,Single,9,0,21,7,9,11,208.81,Loyal (12+ months),1,3,3,7
53194,0,8,Mobile Phone,1,7,Debit Card,Male,3,4,Mobile Phone,2,Divorced,3,0,13,7,9,9,151.91,Stable (6-12 months),1,3,2,6
53195,1,9,Computer,3,33,Debit Card,Female,4,4,Laptop & Accessory,5,Divorced,4,0,15,1,2,1,167.86,Stable (6-12 months),3,2,2,7
53196,0,1,Mobile Phone,1,13,Debit Card,Female,4,4,Mobile Phone,2,Divorced,3,1,14,1,2,3,151.59,New (< 3 months),2,2,2,6
53197,0,11,Mobile Phone,1,10,UPI,Male,3,4,Fashion,3,Divorced,3,0,16,7,8,5,219.34,Stable (6-12 months),2,3,3,8
53198,0,3,Mobile Phone,3,10,Credit Card,Female,4,4,Laptop & Accessory,3,Divorced,3,0,15,1,2,3,180.61,New (< 3 months),2,2,2,6
53199,0,9,Mobile Phone,1,13,Debit Card,Male,3,6,Laptop & Accessory,2,Single,3,0,14,12,12,9,191.46,Stable (6-12 months),1,3,3,7
53200,0,7,Computer,1,13,Debit Card,Male,2,4,Laptop & Accessory,2,Married,5,0,24,5,5,8,202.25,Stable (6-12 months),1,3,3,7
53201,0,28,Mobile Phone,2,26,Credit Card,Male,3,4,Fashion,4,Divorced,4,0,16,4,3,2,232.25,Loyal (12+ months),3,3,3,9
53202,0,10,Mobile Phone,1,16,Credit Card,Male,3,5,Laptop & Accessory,4,Married,4,1,12,2,2,5,213.47,Stable (6-12 months),2,2,3,7
53203,0,1,Mobile Phone,1,10,Credit Card,Male,3,5,Mobile Phone,2,Single,2,0,14,1,2,2,145.45,New (< 3 months),3,2,1,6
53204,1,1,Mobile Phone,1,17,Credit Card,Male,3,4,Mobile Phone,3,Single,3,1,12,1,2,2,135.09,New (< 3 months),3,2,1,6
53205,1,1,Computer,1,10,Debit Card,Male,4,4,Mobile Phone,5,Single,3,1,12,10,10,8,158.48,New (< 3 months),1,3,2,6
53206,0,9,Computer,1,10,Debit Card,Male,3,5,Mobile Phone,3,Divorced,3,0,19,2,2,1,137.81,Stable (6-12 months),3,2,1,6
53207,0,1,Mobile Phone,1,11,Credit Card,Male,3,3,Mobile Phone,5,Divorced,4,0,17,1,2,3,153.19,New (< 3 months),2,2,2,6
53208,0,1,Mobile Phone,3,15,Debit Card,Male,3,3,Laptop & Accessory,4,Divorced,2,0,23,1,2,3,173.51,New (< 3 months),2,2,2,6
53209,0,12,Mobile Phone,3,14,E wallet,Female,3,5,Laptop & Accessory,2,Single,2,0,21,2,2,6,165.28,Stable (6-12 months),1,2,2,5
53210,0,3,Computer,1,7,Debit Card,Male,4,6,Mobile Phone,2,Married,3,0,19,3,3,9,152.2,New (< 3 months),1,3,2,6
53211,0,22,Mobile Phone,3,9,E wallet,Male,3,3,Laptop & Accessory,4,Divorced,5,0,13,3,3,3,206.2,Loyal (12+ months),2,3,3,8
53212,0,1,Computer,3,10,Credit Card,Female,4,3,Laptop & Accessory,2,Married,3,1,21,2,2,5,171.47,New (< 3 months),2,2,2,6
53213,0,11,Mobile Phone,1,17,Debit Card,Male,4,3,Mobile Phone,2,Single,5,0,18,2,2,1,171.8,Stable (6-12 months),3,2,2,7
53214,0,24,Mobile Phone,1,35,Credit Card,Male,4,3,Mobile Phone,3,Divorced,3,1,12,4,4,9,157.21,Loyal (12+ months),1,3,2,6
53215,0,8,Mobile Phone,1,16,Credit Card,Female,3,5,Fashion,4,Single,3,0,15,5,8,5,211.21,Stable (6-12 months),2,3,3,8
53216,1,1,Mobile Phone,3,10,Debit Card,Female,4,4,Laptop & Accessory,3,Single,11,0,15,2,3,1,170.77,New (< 3 months),3,3,2,8
53217,0,13,Mobile Phone,1,9,Cash on Delivery,Female,4,5,Laptop & Accessory,3,Single,3,0,12,3,12,11,170.53,Loyal (12+ months),1,3,2,6
53218,0,6,Mobile Phone,3,17,E wallet,Male,3,4,Laptop & Accessory,2,Single,3,0,13,1,2,9,178.96,Recent (3-6 months),1,2,2,5
53219,1,14,Computer,3,15,Cash on Delivery,Male,3,4,Laptop & Accessory,3,Divorced,5,1,15,2,2,4,192.96,Loyal (12+ months),2,2,3,7
53220,0,12,Mobile Phone,1,7,Debit Card,Female,3,3,Laptop & Accessory,2,Single,2,0,14,2,2,9,201.25,Stable (6-12 months),1,2,3,6
53221,0,1,Mobile Phone,1,7,Debit Card,Female,4,4,Fashion,5,Divorced,3,0,12,2,2,8,199.12,New (< 3 months),1,2,3,6
53222,0,6,Mobile Phone,1,10,Debit Card,Female,3,4,Fashion,2,Single,5,0,16,4,3,8,236.58999999999997,Recent (3-6 months),1,3,3,7
53223,0,21,Mobile Phone,3,21,E wallet,Male,3,4,Laptop & Accessory,5,Single,4,0,13,1,2,8,174.6,Loyal (12+ months),1,2,2,5
53224,0,14,Computer,3,12,Debit Card,Male,3,5,Fashion,5,Divorced,7,1,22,1,2,5,229.75,Loyal (12+ months),2,2,3,7
53225,0,27,Mobile Phone,1,14,Debit Card,Male,3,3,Grocery,3,Divorced,5,0,20,2,2,4,273.14,Loyal (12+ months),2,2,3,7
53226,0,15,Mobile Phone,2,17,UPI,Male,4,5,Others,2,Married,5,0,16,13,13,7,316.41,Loyal (12+ months),1,3,3,7
53227,0,31,Mobile Phone,3,23,E wallet,Male,3,4,Laptop & Accessory,5,Single,10,0,15,2,3,3,179.05,Loyal (12+ months),2,3,2,7
53228,0,1,Computer,1,17,Debit Card,Male,3,4,Fashion,5,Married,3,0,22,2,2,5,212.93,New (< 3 months),2,2,3,7
53229,0,15,Mobile Phone,2,7,UPI,Male,3,5,Others,3,Divorced,3,0,16,3,3,11,316.89,Loyal (12+ months),1,3,3,7
53230,0,24,Mobile Phone,3,15,E wallet,Male,3,4,Mobile Phone,4,Divorced,9,0,16,2,3,3,163.75,Loyal (12+ months),2,3,2,7
53231,1,1,Mobile Phone,1,7,Debit Card,Female,4,6,Mobile Phone,4,Single,9,1,14,2,4,8,147.16,New (< 3 months),1,3,1,5
53232,0,10,Computer,1,15,Debit Card,Female,4,3,Fashion,5,Divorced,11,0,15,1,3,6,242.13,Stable (6-12 months),1,3,3,7
53233,0,12,Mobile Phone,1,7,Debit Card,Female,3,4,Fashion,3,Single,6,1,15,1,2,1,203.61,Stable (6-12 months),3,2,3,8
53234,0,18,Computer,1,31,Credit Card,Male,3,6,Mobile Phone,3,Single,4,0,15,1,2,5,162.08,Loyal (12+ months),2,2,2,6
53235,0,21,Computer,3,10,Credit Card,Female,3,4,Grocery,3,Married,11,1,13,2,12,14,262.7,Loyal (12+ months),1,3,3,7
53236,0,4,Mobile Phone,3,34,E wallet,Male,3,4,Laptop & Accessory,2,Married,9,0,24,5,8,8,178.04,Recent (3-6 months),1,3,2,6
53237,0,3,Mobile Phone,3,17,Debit Card,Male,3,4,Mobile Phone,3,Single,3,0,12,1,2,1,151.42,New (< 3 months),3,2,2,7
53238,1,6,Computer,1,26,Credit Card,Male,3,3,Mobile Phone,3,Married,8,1,13,3,3,3,152.59,Recent (3-6 months),2,3,2,7
53239,0,17,Computer,3,22,Debit Card,Male,3,5,Laptop & Accessory,2,Divorced,5,0,19,1,3,3,193.04,Loyal (12+ months),2,3,3,8
53240,0,8,Mobile Phone,1,15,Credit Card,Female,4,4,Laptop & Accessory,3,Single,5,0,12,2,5,4,186.42,Stable (6-12 months),2,3,3,8
53241,0,1,Mobile Phone,1,16,Credit Card,Male,3,4,Mobile Phone,5,Divorced,3,0,15,1,2,3,150.0,New (< 3 months),2,2,1,5
53242,0,13,Mobile Phone,2,10,UPI,Female,3,3,Laptop & Accessory,4,Divorced,11,0,16,4,4,7,188.89,Loyal (12+ months),1,3,3,7
53243,0,30,Mobile Phone,1,16,Credit Card,Male,3,4,Grocery,2,Divorced,9,0,12,1,3,2,236.02999999999997,Loyal (12+ months),3,3,3,9
53244,0,14,Mobile Phone,1,9,Credit Card,Female,3,5,Mobile Phone,2,Single,2,1,21,3,3,4,148.42,Loyal (12+ months),2,3,1,6
53245,0,1,Mobile Phone,1,14,Credit Card,Female,3,5,Laptop & Accessory,5,Single,10,0,20,2,2,8,193.11,New (< 3 months),1,2,3,6
53246,0,3,Mobile Phone,3,17,E wallet,Male,3,4,Mobile Phone,4,Married,3,0,15,1,3,3,147.97,New (< 3 months),2,3,1,6
53247,0,27,Mobile Phone,1,13,Debit Card,Male,3,4,Laptop & Accessory,2,Single,4,0,18,2,3,3,149.5,Loyal (12+ months),2,3,1,6
53248,0,9,Computer,1,9,Debit Card,Female,4,4,Laptop & Accessory,5,Married,4,0,12,1,2,1,175.93,Stable (6-12 months),3,2,2,7
53249,0,6,Computer,1,31,Debit Card,Male,4,4,Laptop & Accessory,2,Divorced,3,0,16,3,5,8,178.09,Recent (3-6 months),1,3,2,6
53250,0,12,Mobile Phone,1,9,Credit Card,Male,4,4,Mobile Phone,3,Divorced,8,1,14,1,2,2,155.57,Stable (6-12 months),3,2,2,7
53251,0,8,Mobile Phone,1,15,Debit Card,Female,3,4,Laptop & Accessory,5,Married,5,0,15,2,2,1,176.21,Stable (6-12 months),3,2,2,7
53252,0,26,Mobile Phone,3,10,E wallet,Male,3,5,Grocery,5,Divorced,3,0,16,2,2,17,293.56,Loyal (12+ months),1,2,3,6
53253,1,1,Mobile Phone,1,7,UPI,Male,4,4,Mobile Phone,2,Single,3,1,14,6,8,9,151.86,New (< 3 months),1,3,2,6
53254,0,1,Mobile Phone,3,33,Credit Card,Female,3,4,Laptop & Accessory,2,Single,3,0,24,1,2,5,186.8,New (< 3 months),2,2,3,7
53255,0,19,Mobile Phone,3,9,Cash on Delivery,Male,3,6,Laptop & Accessory,3,Single,2,0,14,1,4,2,191.32,Loyal (12+ months),3,3,3,9
53256,0,1,Mobile Phone,1,17,Credit Card,Male,4,3,Mobile Phone,3,Single,3,0,19,2,2,3,160.05,New (< 3 months),2,2,2,6
53257,1,11,Computer,3,34,Debit Card,Female,4,2,Laptop & Accessory,3,Single,6,1,13,2,2,4,188.97,Stable (6-12 months),2,2,3,7
53258,0,8,Mobile Phone,3,9,UPI,Male,3,4,Laptop & Accessory,2,Single,3,0,23,1,2,5,187.74,Stable (6-12 months),2,2,3,7
53259,1,19,Mobile Phone,1,9,Credit Card,Male,4,4,Others,5,Divorced,7,1,14,2,2,5,323.59,Loyal (12+ months),2,2,3,7
53260,0,10,Computer,3,15,Debit Card,Male,4,5,Fashion,5,Single,3,0,16,1,2,10,200.87,Stable (6-12 months),1,2,3,6
53261,0,26,Computer,1,26,Credit Card,Male,3,4,Mobile Phone,2,Divorced,2,0,19,2,2,3,167.58,Loyal (12+ months),2,2,2,6
53262,0,1,Computer,1,7,Debit Card,Female,4,6,Mobile Phone,2,Married,5,0,15,3,3,1,168.64,New (< 3 months),3,3,2,8
53263,0,3,Mobile Phone,1,34,Credit Card,Female,4,4,Laptop & Accessory,3,Divorced,6,0,13,2,2,2,168.35,New (< 3 months),3,2,2,7
53264,1,1,Mobile Phone,3,15,Cash on Delivery,Male,3,5,Laptop & Accessory,5,Single,8,0,18,2,2,3,178.26,New (< 3 months),2,2,2,6
53265,0,8,Mobile Phone,1,7,Debit Card,Female,4,2,Mobile Phone,2,Single,4,0,17,1,2,4,157.8,Stable (6-12 months),2,2,2,6
53266,0,28,Mobile Phone,1,26,Credit Card,Female,4,4,Laptop & Accessory,5,Married,11,1,12,1,2,5,179.85,Loyal (12+ months),2,2,2,6
53267,0,3,Computer,3,6,E wallet,Male,3,4,Laptop & Accessory,2,Divorced,2,0,20,1,2,2,168.42,New (< 3 months),3,2,2,7
53268,0,11,Mobile Phone,1,17,Debit Card,Female,3,4,Mobile Phone,5,Married,2,1,14,4,5,4,152.82,Stable (6-12 months),2,3,2,7
53269,0,12,Computer,1,9,Debit Card,Female,4,2,Laptop & Accessory,5,Single,8,1,13,5,5,13,184.8,Stable (6-12 months),1,3,3,7
53270,0,8,Mobile Phone,1,9,Credit Card,Female,3,5,Mobile Phone,5,Single,3,0,12,2,2,4,168.81,Stable (6-12 months),2,2,2,6
53271,0,9,Mobile Phone,3,15,Debit Card,Female,4,4,Mobile Phone,2,Divorced,3,0,17,1,2,3,150.72,Stable (6-12 months),2,2,2,6
53272,0,4,Mobile Phone,1,7,Debit Card,Male,3,6,Mobile Phone,3,Divorced,5,0,22,2,2,3,163.33,Recent (3-6 months),2,2,2,6
53273,0,14,Computer,1,9,Credit Card,Female,3,2,Laptop & Accessory,4,Divorced,3,0,25,1,4,8,167.44,Loyal (12+ months),1,3,2,6
53274,0,8,Mobile Phone,3,15,Debit Card,Female,4,4,Laptop & Accessory,5,Divorced,7,0,18,2,2,3,190.0,Stable (6-12 months),2,2,3,7
53275,0,16,Computer,1,15,Debit Card,Male,4,4,Others,2,Married,3,0,16,1,15,10,309.3,Loyal (12+ months),1,3,3,7
53276,1,1,Mobile Phone,1,13,Debit Card,Male,4,2,Mobile Phone,5,Divorced,3,1,22,2,2,1,141.01,New (< 3 months),3,2,1,6
53277,0,1,Computer,1,16,Debit Card,Male,3,5,Mobile Phone,4,Married,3,0,12,2,2,1,151.94,New (< 3 months),3,2,2,7
53278,0,26,Mobile Phone,1,18,Debit Card,Female,3,4,Laptop & Accessory,3,Divorced,10,0,21,2,2,5,156.49,Loyal (12+ months),2,2,2,6
53279,0,24,Mobile Phone,1,9,Credit Card,Male,4,4,Grocery,3,Divorced,7,0,16,1,2,4,301.39,Loyal (12+ months),2,2,3,7
53280,1,1,Mobile Phone,1,7,Debit Card,Female,3,5,Mobile Phone,5,Divorced,3,1,12,1,2,1,148.19,New (< 3 months),3,2,1,6
53281,0,7,Mobile Phone,1,14,Credit Card,Male,3,4,Fashion,3,Divorced,2,0,12,1,3,8,241.91000000000003,Stable (6-12 months),1,3,3,7
53282,1,1,Mobile Phone,3,23,E wallet,Female,4,4,Laptop & Accessory,5,Single,7,0,16,2,2,3,178.24,New (< 3 months),2,2,2,6
53283,0,21,Mobile Phone,1,9,UPI,Female,3,4,Grocery,2,Divorced,3,1,16,4,4,1,292.52,Loyal (12+ months),3,3,3,9
53284,0,10,Mobile Phone,1,7,UPI,Female,3,4,Laptop & Accessory,4,Divorced,2,0,16,1,2,6,177.28,Stable (6-12 months),1,2,2,5
53285,0,3,Mobile Phone,1,30,Debit Card,Male,3,2,Mobile Phone,3,Divorced,3,0,25,2,2,8,152.0,New (< 3 months),1,2,2,5
53286,1,21,Mobile Phone,1,9,Debit Card,Male,3,4,Others,4,Single,9,1,16,6,14,9,317.46,Loyal (12+ months),1,3,3,7
53287,0,9,Mobile Phone,1,7,Debit Card,Female,3,2,Mobile Phone,3,Single,5,0,14,1,3,3,150.06,Stable (6-12 months),2,3,2,7
53288,0,16,Mobile Phone,1,7,Debit Card,Female,3,5,Laptop & Accessory,2,Divorced,11,1,14,1,2,3,185.62,Loyal (12+ months),2,2,3,7
53289,1,1,Mobile Phone,1,9,Credit Card,Male,3,4,Mobile Phone,3,Single,8,0,18,1,3,2,168.82,New (< 3 months),3,3,2,8
53290,0,10,Mobile Phone,2,20,UPI,Male,3,4,Mobile Phone,4,Divorced,5,0,14,2,2,5,146.43,Stable (6-12 months),2,2,1,5
53291,0,6,Mobile Phone,1,11,Debit Card,Female,4,5,Laptop & Accessory,3,Divorced,3,0,13,2,7,9,186.62,Recent (3-6 months),1,3,3,7
53292,0,14,Computer,1,23,Credit Card,Male,3,5,Laptop & Accessory,3,Single,8,0,15,2,2,1,175.94,Loyal (12+ months),3,2,2,7
53293,0,4,Mobile Phone,1,9,Credit Card,Female,3,5,Laptop & Accessory,2,Single,7,1,25,2,2,1,193.77,Recent (3-6 months),3,2,3,8
53294,0,19,Mobile Phone,1,9,Debit Card,Female,4,5,Mobile Phone,3,Single,3,0,15,2,2,1,147.74,Loyal (12+ months),3,2,1,6
53295,0,16,Mobile Phone,1,36,Debit Card,Male,4,4,Laptop & Accessory,4,Divorced,3,0,14,3,8,9,169.34,Loyal (12+ months),1,3,2,6
53296,0,12,Computer,1,19,Debit Card,Male,3,5,Laptop & Accessory,5,Married,4,0,16,2,2,3,187.88,Stable (6-12 months),2,2,3,7
53297,0,8,Computer,1,23,Debit Card,Female,4,5,Mobile Phone,2,Single,3,0,17,2,2,4,150.53,Stable (6-12 months),2,2,2,6
53298,1,13,Mobile Phone,3,18,E wallet,Female,3,4,Fashion,2,Divorced,3,0,19,1,8,8,201.54,Loyal (12+ months),1,3,3,7
53299,1,19,Mobile Phone,3,9,Credit Card,Male,3,4,Laptop & Accessory,2,Single,6,0,17,1,8,4,176.6,Loyal (12+ months),2,3,2,7
53300,0,17,Mobile Phone,1,21,Debit Card,Male,4,4,Grocery,5,Divorced,8,0,16,2,2,1,296.59,Loyal (12+ months),3,2,3,8
53301,0,1,Mobile Phone,1,12,Cash on Delivery,Male,3,5,Fashion,2,Married,3,1,17,1,3,9,253.07999999999998,New (< 3 months),1,3,3,7
53302,0,9,Mobile Phone,1,14,UPI,Male,3,4,Fashion,3,Single,5,0,22,1,2,5,227.21,Stable (6-12 months),2,2,3,7
53303,0,2,Mobile Phone,3,9,E wallet,Female,3,4,Laptop & Accessory,4,Divorced,3,1,21,8,8,6,172.79,New (< 3 months),1,3,2,6
53304,0,8,Mobile Phone,2,10,UPI,Male,3,4,Mobile Phone,2,Divorced,2,0,20,2,2,3,162.37,Stable (6-12 months),2,2,2,6
53305,1,1,Computer,1,12,Credit Card,Female,3,5,Mobile Phone,3,Divorced,3,1,15,1,2,8,148.66,New (< 3 months),1,2,1,4
53306,0,1,Computer,1,10,Credit Card,Male,3,4,Mobile Phone,2,Divorced,3,0,12,2,2,1,142.06,New (< 3 months),3,2,1,6
53307,0,25,Mobile Phone,3,33,E wallet,Female,4,4,Grocery,3,Divorced,4,0,15,2,5,18,288.07,Loyal (12+ months),1,3,3,7
53308,0,18,Mobile Phone,1,11,Credit Card,Male,3,4,Laptop & Accessory,4,Single,11,0,13,2,3,4,184.33,Loyal (12+ months),2,3,3,8
53309,0,1,Mobile Phone,1,9,Credit Card,Male,4,2,Mobile Phone,5,Single,9,0,14,2,2,2,159.24,New (< 3 months),3,2,2,7
53310,0,7,Mobile Phone,3,7,Credit Card,Male,3,2,Laptop & Accessory,5,Married,3,0,23,1,2,9,165.37,Stable (6-12 months),1,2,2,5
53311,0,9,Mobile Phone,1,34,Credit Card,Female,3,5,Mobile Phone,5,Single,3,0,12,2,2,2,150.59,Stable (6-12 months),3,2,2,7
53312,0,10,Mobile Phone,3,7,Debit Card,Male,3,4,Laptop & Accessory,2,Divorced,3,1,15,3,5,12,187.01,Stable (6-12 months),1,3,3,7
53313,0,6,Mobile Phone,3,20,Debit Card,Male,4,4,Laptop & Accessory,2,Married,4,0,12,1,2,4,169.03,Recent (3-6 months),2,2,2,6
53314,0,4,Computer,1,12,Debit Card,Male,4,5,Mobile Phone,2,Married,11,0,13,1,2,4,162.61,Recent (3-6 months),2,2,2,6
53315,0,27,Mobile Phone,3,14,E wallet,Female,4,5,Fashion,2,Divorced,9,1,19,1,3,5,234.33999999999997,Loyal (12+ months),2,3,3,8
53316,0,19,Mobile Phone,3,16,E wallet,Male,4,4,Fashion,5,Married,6,1,13,2,3,3,232.61,Loyal (12+ months),2,3,3,8
53317,0,6,Mobile Phone,1,15,Credit Card,Female,4,2,Laptop & Accessory,3,Divorced,7,0,13,2,2,4,176.75,Recent (3-6 months),2,2,2,6
53318,0,26,Computer,1,32,Credit Card,Female,3,5,Grocery,2,Divorced,5,0,23,2,2,1,263.26,Loyal (12+ months),3,2,3,8
53319,0,11,Mobile Phone,3,23,E wallet,Male,4,5,Laptop & Accessory,3,Married,6,0,20,2,2,1,188.34,Stable (6-12 months),3,2,3,8
53320,0,2,Mobile Phone,2,15,Credit Card,Male,4,5,Mobile Phone,2,Married,3,0,14,1,2,5,174.36,New (< 3 months),2,2,2,6
53321,0,1,Mobile Phone,1,7,Debit Card,Male,3,5,Laptop & Accessory,2,Divorced,8,0,23,3,3,3,172.75,New (< 3 months),2,3,2,7
53322,0,18,Mobile Phone,1,15,Debit Card,Male,4,2,Mobile Phone,2,Divorced,4,1,25,2,2,3,153.18,Loyal (12+ months),2,2,2,6
53323,0,16,Computer,1,9,Credit Card,Male,3,4,Mobile Phone,2,Single,7,1,15,1,3,3,150.15,Loyal (12+ months),2,3,2,7
53324,0,10,Mobile Phone,2,15,Debit Card,Male,4,5,Mobile Phone,5,Divorced,2,0,22,2,2,4,148.42,Stable (6-12 months),2,2,1,5
53325,0,1,Mobile Phone,3,10,UPI,Male,4,4,Laptop & Accessory,5,Divorced,3,1,19,2,2,4,166.94,New (< 3 months),2,2,2,6
53326,0,9,Mobile Phone,1,16,Debit Card,Female,4,5,Fashion,3,Divorced,3,1,21,3,3,16,231.85000000000002,Stable (6-12 months),1,3,3,7
53327,1,1,Computer,1,32,Debit Card,Female,4,4,Mobile Phone,4,Married,3,1,20,1,8,9,145.22,New (< 3 months),1,3,1,5
53328,0,6,Computer,1,7,Debit Card,Male,4,4,Mobile Phone,2,Married,2,0,13,1,2,3,148.14,Recent (3-6 months),2,2,1,5
53329,0,1,Mobile Phone,3,11,E wallet,Male,3,5,Laptop & Accessory,5,Divorced,3,0,13,2,2,4,167.56,New (< 3 months),2,2,2,6
53330,0,23,Mobile Phone,1,7,Cash on Delivery,Female,3,4,Mobile Phone,5,Divorced,4,0,17,2,2,3,160.8,Loyal (12+ months),2,2,2,6
53331,0,1,Computer,1,11,Debit Card,Male,3,5,Mobile Phone,2,Divorced,2,0,18,1,4,5,156.62,New (< 3 months),2,3,2,7
53332,0,6,Computer,3,12,Debit Card,Male,3,4,Laptop & Accessory,4,Divorced,3,0,15,3,6,4,190.24,Recent (3-6 months),2,3,3,8
53333,0,12,Mobile Phone,3,16,E wallet,Male,4,5,Mobile Phone,4,Divorced,2,0,20,1,2,3,153.99,Stable (6-12 months),2,2,2,6
